date,weather_code,temperature_2m_max,temperature_2m_min,temperature_avg_f,apparent_temperature_max,apparent_temperature_min,apparent_temperature_avg_f,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,has_rain,has_snow,has_precipitation
2017-08-25,51,76.3,62.2,69.25,76.7,61.7,69.2,0.004,0.004,0.0,1.0,10.4,True,False,True
2017-08-26,1,75.0,62.2,68.6,74.7,61.7,68.2,0.0,0.0,0.0,0.0,7.7,False,False,False
2017-08-27,3,74.8,59.9,67.35,74.3,59.7,67.0,0.0,0.0,0.0,0.0,9.6,False,False,False
2017-08-28,3,73.9,61.9,67.9,71.7,62.4,67.05,0.0,0.0,0.0,0.0,14.1,False,False,False
2017-08-29,55,69.1,62.5,65.8,66.1,61.2,63.65,0.205,0.205,0.0,9.0,14.1,True,False,True
2017-08-30,61,77.4,60.6,69.0,77.2,59.0,68.1,0.114,0.114,0.0,6.0,14.0,True,False,True
2017-08-31,3,80.5,62.7,71.6,79.9,60.6,70.25,0.0,0.0,0.0,0.0,12.5,False,False,False
2017-09-01,3,70.2,54.6,62.400000000000006,65.7,49.1,57.400000000000006,0.0,0.0,0.0,0.0,14.6,False,False,False
2017-09-02,63,66.6,54.1,60.349999999999994,62.5,51.0,56.75,0.425,0.425,0.0,4.0,9.4,True,False,True
2017-09-03,63,68.7,59.0,63.85,70.6,57.8,64.19999999999999,0.642,0.642,0.0,12.0,13.6,True,False,True
2017-09-04,3,80.9,59.5,70.2,79.1,57.3,68.19999999999999,0.0,0.0,0.0,0.0,13.9,False,False,False
2017-09-05,51,83.8,66.8,75.3,87.3,67.1,77.19999999999999,0.004,0.004,0.0,1.0,13.6,True,False,True
2017-09-06,63,69.2,62.9,66.05,74.8,63.9,69.35,0.811,0.811,0.0,18.0,13.0,True,False,True
2017-09-07,61,71.9,61.0,66.45,70.4,58.9,64.65,0.134,0.134,0.0,10.0,13.3,True,False,True
2017-09-08,51,70.9,56.2,63.550000000000004,68.5,53.4,60.95,0.004,0.004,0.0,1.0,11.8,True,False,True
2017-09-09,3,69.5,54.7,62.1,67.4,50.9,59.150000000000006,0.0,0.0,0.0,0.0,13.1,False,False,False
2017-09-10,1,70.2,55.5,62.85,66.8,51.7,59.25,0.0,0.0,0.0,0.0,11.5,False,False,False
2017-09-11,3,76.1,53.9,65.0,75.3,52.4,63.849999999999994,0.0,0.0,0.0,0.0,8.1,False,False,False
2017-09-12,3,78.6,57.5,68.05,81.0,57.8,69.4,0.0,0.0,0.0,0.0,7.6,False,False,False
2017-09-13,3,79.8,57.4,68.6,81.2,57.0,69.1,0.0,0.0,0.0,0.0,11.0,False,False,False
2017-09-14,53,78.0,65.7,71.85,79.2,69.5,74.35,0.051,0.051,0.0,5.0,11.7,True,False,True
2017-09-15,51,78.7,63.2,70.95,82.4,66.0,74.2,0.012,0.012,0.0,2.0,6.4,True,False,True
2017-09-16,51,78.6,66.2,72.4,84.9,70.5,77.7,0.028,0.028,0.0,3.0,8.3,True,False,True
2017-09-17,51,78.5,67.1,72.8,83.1,72.0,77.55,0.028,0.028,0.0,4.0,8.5,True,False,True
2017-09-18,51,75.6,66.4,71.0,77.8,69.6,73.69999999999999,0.012,0.012,0.0,3.0,11.3,True,False,True
2017-09-19,51,77.8,67.3,72.55,76.1,67.7,71.9,0.02,0.02,0.0,2.0,18.5,True,False,True
2017-09-20,3,77.6,67.8,72.69999999999999,77.0,66.2,71.6,0.0,0.0,0.0,0.0,17.9,False,False,False
2017-09-21,3,80.2,68.6,74.4,80.6,69.7,75.15,0.0,0.0,0.0,0.0,12.6,False,False,False
2017-09-22,3,79.1,64.9,72.0,75.8,61.0,68.4,0.0,0.0,0.0,0.0,15.3,False,False,False
2017-09-23,1,83.8,65.8,74.8,81.4,63.7,72.55000000000001,0.0,0.0,0.0,0.0,11.4,False,False,False
2017-09-24,0,88.8,66.4,77.6,93.5,67.6,80.55,0.0,0.0,0.0,0.0,7.2,False,False,False
2017-09-25,2,85.6,68.6,77.1,93.4,73.6,83.5,0.0,0.0,0.0,0.0,10.2,False,False,False
2017-09-26,3,81.7,67.9,74.80000000000001,88.0,71.9,79.95,0.0,0.0,0.0,0.0,9.8,False,False,False
2017-09-27,51,84.2,69.3,76.75,90.9,74.7,82.80000000000001,0.016,0.016,0.0,1.0,7.7,True,False,True
2017-09-28,1,76.7,61.1,68.9,79.7,53.8,66.75,0.0,0.0,0.0,0.0,16.5,False,False,False
2017-09-29,3,67.6,54.6,61.099999999999994,63.7,52.7,58.2,0.0,0.0,0.0,0.0,12.4,False,False,False
2017-09-30,51,63.3,54.3,58.8,61.9,49.6,55.75,0.02,0.02,0.0,2.0,17.4,True,False,True
2017-10-01,0,67.0,50.3,58.65,65.1,47.2,56.15,0.0,0.0,0.0,0.0,8.8,False,False,False
2017-10-02,0,70.2,51.4,60.8,67.8,48.5,58.15,0.0,0.0,0.0,0.0,8.5,False,False,False
2017-10-03,3,66.8,53.1,59.95,63.8,51.1,57.45,0.0,0.0,0.0,0.0,10.8,False,False,False
2017-10-04,3,76.0,52.1,64.05,73.3,50.4,61.849999999999994,0.0,0.0,0.0,0.0,12.3,False,False,False
2017-10-05,53,85.0,62.1,73.55,84.1,59.8,71.94999999999999,0.087,0.087,0.0,5.0,12.3,True,False,True
2017-10-06,51,81.4,62.6,72.0,81.4,64.9,73.15,0.008,0.008,0.0,1.0,9.0,True,False,True
2017-10-07,51,77.4,62.4,69.9,79.7,65.7,72.7,0.004,0.004,0.0,1.0,18.0,True,False,True
2017-10-08,61,77.3,70.4,73.85,81.5,72.0,76.75,0.228,0.228,0.0,13.0,15.2,True,False,True
2017-10-09,61,74.0,71.2,72.6,80.7,72.2,76.45,0.717,0.717,0.0,19.0,20.9,True,False,True
2017-10-10,3,79.2,62.7,70.95,80.7,64.3,72.5,0.0,0.0,0.0,0.0,11.6,False,False,False
2017-10-11,53,72.3,63.0,67.65,73.1,61.5,67.3,0.067,0.067,0.0,5.0,12.2,True,False,True
2017-10-12,51,62.3,56.9,59.599999999999994,60.5,51.6,56.05,0.063,0.063,0.0,8.0,15.8,True,False,True
2017-10-13,51,64.0,54.7,59.35,62.1,50.0,56.05,0.012,0.012,0.0,3.0,10.7,True,False,True
2017-10-14,51,72.1,61.1,66.6,75.8,61.4,68.6,0.024,0.024,0.0,6.0,7.9,True,False,True
2017-10-15,51,74.7,63.6,69.15,72.6,66.3,69.44999999999999,0.016,0.016,0.0,4.0,15.6,True,False,True
2017-10-16,61,69.3,49.0,59.15,69.3,41.2,55.25,0.118,0.118,0.0,6.0,16.3,True,False,True
2017-10-17,0,57.8,43.7,50.75,52.6,37.7,45.150000000000006,0.0,0.0,0.0,0.0,10.7,False,False,False
2017-10-18,0,70.0,47.3,58.65,66.8,42.1,54.45,0.0,0.0,0.0,0.0,8.4,False,False,False
2017-10-19,3,70.2,50.7,60.45,63.4,47.9,55.65,0.0,0.0,0.0,0.0,12.5,False,False,False
2017-10-20,2,71.3,55.8,63.55,64.2,51.4,57.8,0.0,0.0,0.0,0.0,12.4,False,False,False
2017-10-21,3,75.0,49.6,62.3,70.7,46.0,58.35,0.0,0.0,0.0,0.0,7.5,False,False,False
2017-10-22,3,70.4,51.2,60.800000000000004,66.4,47.5,56.95,0.0,0.0,0.0,0.0,8.3,False,False,False
2017-10-23,51,70.9,56.0,63.45,70.3,55.1,62.7,0.016,0.016,0.0,3.0,17.8,True,False,True
2017-10-24,63,74.1,63.8,68.94999999999999,70.4,63.3,66.85,0.988,0.988,0.0,13.0,24.6,True,False,True
2017-10-25,51,65.8,57.0,61.4,64.9,52.1,58.5,0.004,0.004,0.0,1.0,9.5,True,False,True
2017-10-26,53,57.6,50.2,53.900000000000006,51.0,44.0,47.5,0.142,0.142,0.0,8.0,15.4,True,False,True
2017-10-27,1,61.5,44.3,52.9,56.0,39.0,47.5,0.0,0.0,0.0,0.0,9.4,False,False,False
2017-10-28,3,67.3,48.4,57.849999999999994,61.9,44.8,53.349999999999994,0.0,0.0,0.0,0.0,17.2,False,False,False
2017-10-29,65,64.7,61.0,62.85,63.0,54.5,58.75,2.114,2.114,0.0,21.0,30.3,True,False,True
2017-10-30,53,62.6,47.8,55.2,56.3,38.0,47.15,0.134,0.134,0.0,7.0,23.5,True,False,True
2017-10-31,2,55.5,45.0,50.25,45.3,38.2,41.75,0.0,0.0,0.0,0.0,17.4,False,False,False
2017-11-01,3,60.1,40.7,50.400000000000006,57.5,35.3,46.4,0.0,0.0,0.0,0.0,10.5,False,False,False
2017-11-02,3,69.0,53.3,61.15,68.8,51.9,60.349999999999994,0.0,0.0,0.0,0.0,10.8,False,False,False
2017-11-03,3,73.8,52.5,63.15,72.8,44.7,58.75,0.0,0.0,0.0,0.0,15.3,False,False,False
2017-11-04,3,54.5,46.0,50.25,49.5,39.9,44.7,0.0,0.0,0.0,0.0,11.8,False,False,False
2017-11-05,55,61.2,52.2,56.7,61.0,47.5,54.25,0.083,0.083,0.0,3.0,11.7,True,False,True
2017-11-06,51,63.9,47.7,55.8,64.2,40.2,52.2,0.083,0.083,0.0,12.0,13.5,True,False,True
2017-11-07,61,50.0,40.4,45.2,43.0,31.2,37.1,0.409,0.409,0.0,8.0,15.6,True,False,True
2017-11-08,55,48.2,39.0,43.6,43.3,30.1,36.7,0.067,0.067,0.0,3.0,15.9,True,False,True
2017-11-09,3,52.6,39.9,46.25,48.4,35.3,41.849999999999994,0.0,0.0,0.0,0.0,9.6,False,False,False
2017-11-10,3,51.5,25.9,38.7,45.8,13.9,29.849999999999998,0.0,0.0,0.0,0.0,20.7,False,False,False
2017-11-11,3,37.6,25.2,31.4,29.6,13.6,21.6,0.0,0.0,0.0,0.0,12.8,False,False,False
2017-11-12,3,45.1,30.2,37.65,39.1,22.7,30.9,0.0,0.0,0.0,0.0,5.5,False,False,False
2017-11-13,53,45.0,37.1,41.05,37.6,31.4,34.5,0.13,0.13,0.0,8.0,11.6,True,False,True
2017-11-14,3,46.7,35.0,40.85,39.9,27.3,33.6,0.0,0.0,0.0,0.0,10.6,False,False,False
2017-11-15,3,48.2,35.4,41.8,43.6,29.3,36.45,0.0,0.0,0.0,0.0,7.9,False,False,False
2017-11-16,55,55.6,44.0,49.8,47.4,34.2,40.8,0.157,0.157,0.0,10.0,18.2,True,False,True
2017-11-17,3,46.8,35.7,41.25,36.3,27.6,31.95,0.0,0.0,0.0,0.0,17.8,False,False,False
2017-11-18,53,49.8,32.4,41.099999999999994,44.1,25.4,34.75,0.122,0.122,0.0,9.0,11.8,True,False,True
2017-11-19,63,57.4,41.9,49.65,48.8,32.6,40.7,0.315,0.315,0.0,8.0,23.8,True,False,True
2017-11-20,3,46.6,34.5,40.55,34.7,26.0,30.35,0.0,0.0,0.0,0.0,17.9,False,False,False
2017-11-21,3,56.0,38.9,47.45,47.7,30.1,38.900000000000006,0.0,0.0,0.0,0.0,15.5,False,False,False
2017-11-22,61,51.4,36.0,43.7,47.2,26.2,36.7,0.169,0.169,0.0,5.0,18.4,True,False,True
2017-11-23,1,42.3,30.5,36.4,35.1,22.3,28.700000000000003,0.0,0.0,0.0,0.0,11.5,False,False,False
2017-11-24,0,48.1,30.4,39.25,40.7,23.7,32.2,0.0,0.0,0.0,0.0,8.1,False,False,False
2017-11-25,3,54.8,35.2,45.0,48.3,29.4,38.849999999999994,0.0,0.0,0.0,0.0,10.2,False,False,False
2017-11-26,3,48.5,36.3,42.4,40.7,29.3,35.0,0.0,0.0,0.0,0.0,15.7,False,False,False
2017-11-27,3,49.8,36.5,43.15,39.7,27.6,33.650000000000006,0.0,0.0,0.0,0.0,16.5,False,False,False
2017-11-28,3,51.5,31.3,41.4,44.3,25.3,34.8,0.0,0.0,0.0,0.0,12.9,False,False,False
2017-11-29,3,60.3,40.3,50.3,51.8,33.6,42.7,0.0,0.0,0.0,0.0,15.1,False,False,False
2017-11-30,3,51.5,34.0,42.75,44.2,26.9,35.55,0.0,0.0,0.0,0.0,11.2,False,False,False
2017-12-01,51,51.6,37.2,44.400000000000006,43.5,31.7,37.6,0.024,0.024,0.0,2.0,11.4,True,False,True
2017-12-02,3,46.1,32.5,39.3,41.8,26.3,34.05,0.0,0.0,0.0,0.0,5.3,False,False,False
2017-12-03,3,50.5,35.0,42.75,45.9,29.6,37.75,0.0,0.0,0.0,0.0,4.2,False,False,False
2017-12-04,3,48.6,31.5,40.05,43.7,25.2,34.45,0.0,0.0,0.0,0.0,9.5,False,False,False
2017-12-05,63,59.9,48.3,54.099999999999994,55.0,41.3,48.15,0.394,0.394,0.0,12.0,16.6,True,False,True
2017-12-06,53,56.2,39.3,47.75,52.9,29.9,41.4,0.059,0.059,0.0,3.0,19.3,True,False,True
2017-12-07,3,43.9,35.1,39.5,33.6,26.6,30.1,0.0,0.0,0.0,0.0,16.5,False,False,False
2017-12-08,3,37.8,31.3,34.55,29.7,23.4,26.549999999999997,0.0,0.0,0.0,0.0,8.1,False,False,False
2017-12-09,73,35.0,30.9,32.95,28.2,23.0,25.6,0.382,0.0,2.673,18.0,10.8,False,True,True
2017-12-10,71,36.7,26.8,31.75,28.2,18.2,23.2,0.012,0.0,0.083,2.0,10.8,False,True,True
2017-12-11,71,41.3,30.4,35.849999999999994,33.1,22.5,27.8,0.008,0.0,0.055,2.0,9.4,False,True,True
2017-12-12,51,49.3,30.7,40.0,43.4,18.4,30.9,0.024,0.024,0.0,5.0,17.4,True,False,True
2017-12-13,3,30.8,20.0,25.4,17.5,6.3,11.9,0.0,0.0,0.0,0.0,24.0,False,False,False
2017-12-14,73,33.3,23.1,28.2,21.5,13.2,17.35,0.071,0.004,0.469,7.0,15.3,True,True,True
2017-12-15,73,28.1,20.4,24.25,21.5,12.7,17.1,0.083,0.0,0.579,6.0,8.4,False,True,True
2017-12-16,3,40.8,23.1,31.95,29.6,13.0,21.3,0.0,0.0,0.0,0.0,17.4,False,False,False
2017-12-17,3,36.0,28.7,32.35,30.5,19.9,25.2,0.0,0.0,0.0,0.0,7.7,False,False,False
2017-12-18,51,46.8,31.4,39.099999999999994,43.4,24.3,33.85,0.031,0.031,0.0,6.0,8.4,True,False,True
2017-12-19,3,53.2,38.9,46.05,43.5,32.5,38.0,0.0,0.0,0.0,0.0,17.7,False,False,False
2017-12-20,3,47.6,31.9,39.75,38.2,24.0,31.1,0.0,0.0,0.0,0.0,15.9,False,False,False
2017-12-21,3,39.2,28.9,34.05,31.5,20.4,25.95,0.0,0.0,0.0,0.0,8.1,False,False,False
2017-12-22,3,46.8,29.4,38.099999999999994,41.3,22.2,31.75,0.0,0.0,0.0,0.0,8.2,False,False,False
2017-12-23,63,55.8,37.8,46.8,49.6,32.4,41.0,0.681,0.681,0.0,21.0,18.0,True,False,True
2017-12-24,73,41.5,33.6,37.55,33.6,24.9,29.25,0.039,0.004,0.248,3.0,15.7,True,True,True
2017-12-25,71,38.4,26.7,32.55,32.0,14.1,23.05,0.232,0.228,0.028,10.0,25.8,True,True,True
2017-12-26,3,28.0,21.8,24.9,16.4,11.9,14.149999999999999,0.0,0.0,0.0,0.0,14.0,False,False,False
2017-12-27,3,25.2,18.4,21.799999999999997,14.6,6.9,10.75,0.0,0.0,0.0,0.0,12.0,False,False,False
2017-12-28,0,19.2,13.3,16.25,6.2,0.9,3.5500000000000003,0.0,0.0,0.0,0.0,15.8,False,False,False
2017-12-29,3,24.3,12.7,18.5,13.0,1.8,7.4,0.0,0.0,0.0,0.0,11.9,False,False,False
2017-12-30,71,25.6,14.9,20.25,15.6,7.0,11.3,0.039,0.0,0.276,7.0,10.1,False,True,True
2017-12-31,3,19.1,9.5,14.3,8.7,-2.0,3.3499999999999996,0.0,0.0,0.0,0.0,16.1,False,False,False
2018-01-01,3,20.3,6.6,13.45,8.1,-4.4,1.8499999999999996,0.0,0.0,0.0,0.0,13.4,False,False,False
2018-01-02,2,26.8,11.4,19.1,15.1,0.4,7.75,0.0,0.0,0.0,0.0,12.3,False,False,False
2018-01-03,3,28.1,10.0,19.05,19.1,1.1,10.100000000000001,0.0,0.0,0.0,0.0,7.9,False,False,False
2018-01-04,75,24.4,19.2,21.799999999999997,14.4,2.1,8.25,0.791,0.0,5.539,19.0,32.6,False,True,True
2018-01-05,2,17.6,6.9,12.25,2.2,-7.6,-2.6999999999999997,0.0,0.0,0.0,0.0,21.5,False,False,False
2018-01-06,1,9.1,3.8,6.449999999999999,-4.7,-8.0,-6.35,0.0,0.0,0.0,0.0,17.1,False,False,False
2018-01-07,3,14.4,-4.9,4.75,2.7,-14.6,-5.949999999999999,0.0,0.0,0.0,0.0,13.1,False,False,False
2018-01-08,73,29.2,13.5,21.35,20.7,2.2,11.45,0.039,0.004,0.248,3.0,13.2,True,True,True
2018-01-09,3,38.8,23.6,31.2,31.1,15.4,23.25,0.0,0.0,0.0,0.0,12.8,False,False,False
2018-01-10,3,36.2,12.3,24.25,29.6,3.1,16.35,0.0,0.0,0.0,0.0,8.7,False,False,False
2018-01-11,3,52.4,32.3,42.349999999999994,48.6,25.4,37.0,0.0,0.0,0.0,0.0,8.8,False,False,False
2018-01-12,63,58.2,45.4,51.8,54.2,40.2,47.2,1.138,1.138,0.0,15.0,21.9,True,False,True
2018-01-13,63,57.0,19.0,38.0,52.9,6.2,29.55,0.346,0.346,0.0,8.0,18.4,True,False,True
2018-01-14,3,25.7,14.8,20.25,14.2,3.6,8.9,0.0,0.0,0.0,0.0,14.8,False,False,False
2018-01-15,3,29.0,15.7,22.35,19.1,4.1,11.600000000000001,0.0,0.0,0.0,0.0,12.6,False,False,False
2018-01-16,3,39.7,24.1,31.900000000000002,32.4,16.5,24.45,0.0,0.0,0.0,0.0,7.9,False,False,False
2018-01-17,73,34.6,21.3,27.950000000000003,26.8,9.6,18.2,0.256,0.106,1.047,14.0,13.0,True,True,True
2018-01-18,1,32.7,16.7,24.700000000000003,22.0,5.9,13.95,0.0,0.0,0.0,0.0,15.8,False,False,False
2018-01-19,3,39.3,21.9,30.599999999999998,29.3,13.5,21.4,0.0,0.0,0.0,0.0,11.2,False,False,False
2018-01-20,2,49.3,30.6,39.95,39.6,22.1,30.85,0.0,0.0,0.0,0.0,16.0,False,False,False
2018-01-21,3,50.5,29.8,40.15,44.8,23.4,34.099999999999994,0.0,0.0,0.0,0.0,6.7,False,False,False
2018-01-22,51,48.0,39.6,43.8,44.4,33.6,39.0,0.02,0.02,0.0,4.0,7.9,True,False,True
2018-01-23,63,56.9,39.9,48.4,52.6,32.7,42.650000000000006,0.295,0.295,0.0,10.0,21.8,True,False,True
2018-01-24,2,40.6,27.0,33.8,32.1,16.7,24.4,0.0,0.0,0.0,0.0,16.4,False,False,False
2018-01-25,2,34.6,21.8,28.200000000000003,22.7,12.7,17.7,0.0,0.0,0.0,0.0,15.2,False,False,False
2018-01-26,1,35.0,19.9,27.45,26.9,11.7,19.299999999999997,0.0,0.0,0.0,0.0,8.2,False,False,False
2018-01-27,3,52.9,28.7,40.8,43.0,21.5,32.25,0.0,0.0,0.0,0.0,16.8,False,False,False
2018-01-28,53,51.3,41.5,46.4,47.0,35.4,41.2,0.161,0.161,0.0,12.0,14.9,True,False,True
2018-01-29,51,44.0,35.2,39.6,35.2,26.4,30.8,0.02,0.02,0.0,5.0,14.4,True,False,True
2018-01-30,73,38.8,23.8,31.299999999999997,29.8,10.9,20.35,0.079,0.004,0.524,14.0,17.0,True,True,True
2018-01-31,3,32.5,17.8,25.15,22.0,7.3,14.65,0.0,0.0,0.0,0.0,16.0,False,False,False
2018-02-01,51,46.2,29.4,37.8,37.9,19.8,28.85,0.004,0.004,0.0,1.0,10.4,True,False,True
2018-02-02,71,37.4,16.9,27.15,32.4,4.2,18.3,0.213,0.189,0.165,8.0,20.5,True,True,True
2018-02-03,3,32.3,16.2,24.25,20.2,3.9,12.049999999999999,0.0,0.0,0.0,0.0,13.5,False,False,False
2018-02-04,63,43.3,26.6,34.95,39.5,16.2,27.85,0.681,0.681,0.0,10.0,12.1,True,False,True
2018-02-05,61,38.5,21.7,30.1,30.2,13.8,22.0,0.059,0.059,0.0,2.0,20.3,True,False,True
2018-02-06,3,38.0,20.7,29.35,30.4,12.9,21.65,0.0,0.0,0.0,0.0,6.3,False,False,False
2018-02-07,75,48.3,25.7,37.0,40.3,17.2,28.75,0.984,0.874,0.772,15.0,16.5,True,True,True
2018-02-08,51,34.2,23.2,28.700000000000003,23.4,12.5,17.95,0.004,0.004,0.0,1.0,15.5,True,False,True
2018-02-09,71,36.0,19.5,27.75,27.2,11.6,19.4,0.004,0.0,0.028,1.0,12.5,False,True,True
2018-02-10,63,49.1,35.0,42.05,46.2,27.2,36.7,0.421,0.421,0.0,9.0,8.8,True,False,True
2018-02-11,63,59.8,39.9,49.849999999999994,57.8,36.8,47.3,1.35,1.35,0.0,23.0,18.7,True,False,True
2018-02-12,51,59.5,31.9,45.7,57.2,21.0,39.1,0.02,0.02,0.0,4.0,15.5,True,False,True
2018-02-13,3,36.1,23.7,29.9,28.6,14.2,21.4,0.0,0.0,0.0,0.0,12.5,False,False,False
2018-02-14,51,51.5,32.7,42.1,44.2,26.4,35.3,0.031,0.031,0.0,3.0,13.6,True,False,True
2018-02-15,63,60.6,41.7,51.150000000000006,58.1,37.3,47.7,0.287,0.287,0.0,6.0,12.6,True,False,True
2018-02-16,61,56.7,36.7,46.7,51.5,25.1,38.3,0.382,0.382,0.0,16.0,17.4,True,False,True
2018-02-17,75,38.1,24.6,31.35,29.7,17.5,23.6,0.382,0.028,2.48,6.0,15.7,True,True,True
2018-02-18,75,42.7,29.0,35.85,35.5,22.6,29.05,0.098,0.012,0.606,3.0,13.6,True,True,True
2018-02-19,55,48.7,27.1,37.900000000000006,43.3,19.7,31.5,0.091,0.091,0.0,6.0,10.9,True,False,True
2018-02-20,51,66.2,46.6,56.400000000000006,62.6,43.0,52.8,0.012,0.012,0.0,2.0,13.3,True,False,True
2018-02-21,63,73.8,54.8,64.3,71.6,49.9,60.75,0.449,0.449,0.0,3.0,17.7,True,False,True
2018-02-22,55,53.3,36.9,45.099999999999994,48.6,29.6,39.1,0.291,0.291,0.0,16.0,13.4,True,False,True
2018-02-23,55,40.2,35.7,37.95,35.6,28.1,31.85,0.276,0.276,0.0,12.0,9.5,True,False,True
2018-02-24,53,53.6,40.5,47.05,47.9,34.3,41.099999999999994,0.126,0.126,0.0,9.0,11.6,True,False,True
2018-02-25,63,43.8,40.8,42.3,40.3,33.3,36.8,0.752,0.752,0.0,16.0,15.0,True,False,True
2018-02-26,3,52.6,37.8,45.2,45.3,30.9,38.099999999999994,0.0,0.0,0.0,0.0,10.3,False,False,False
2018-02-27,1,54.7,32.0,43.35,48.7,24.7,36.7,0.0,0.0,0.0,0.0,9.7,False,False,False
2018-02-28,3,58.9,35.8,47.349999999999994,51.1,29.1,40.1,0.0,0.0,0.0,0.0,12.6,False,False,False
2018-03-01,63,60.2,39.2,49.7,55.5,33.8,44.65,0.217,0.217,0.0,4.0,10.7,True,False,True
2018-03-02,75,44.3,35.6,39.95,38.2,18.2,28.200000000000003,1.957,1.15,5.65,22.0,31.7,True,True,True
2018-03-03,3,46.8,37.2,42.0,34.7,23.0,28.85,0.0,0.0,0.0,0.0,23.0,False,False,False
2018-03-04,3,44.5,32.0,38.25,32.8,19.4,26.099999999999998,0.0,0.0,0.0,0.0,18.7,False,False,False
2018-03-05,3,42.2,29.0,35.6,31.3,17.6,24.450000000000003,0.0,0.0,0.0,0.0,19.1,False,False,False
2018-03-06,51,43.8,28.4,36.099999999999994,37.5,21.5,29.5,0.008,0.008,0.0,1.0,11.5,True,False,True
2018-03-07,75,37.6,33.4,35.5,29.3,19.9,24.6,1.346,0.244,7.717,24.0,25.6,True,True,True
2018-03-08,3,40.3,29.3,34.8,31.8,20.5,26.15,0.0,0.0,0.0,0.0,15.1,False,False,False
2018-03-09,3,42.3,25.3,33.8,30.0,15.5,22.75,0.0,0.0,0.0,0.0,19.4,False,False,False
2018-03-10,3,41.1,27.1,34.1,29.3,16.8,23.05,0.0,0.0,0.0,0.0,18.4,False,False,False
2018-03-11,1,43.8,26.1,34.95,36.4,17.7,27.049999999999997,0.0,0.0,0.0,0.0,12.6,False,False,False
2018-03-12,51,43.6,26.6,35.1,34.9,18.6,26.75,0.043,0.043,0.0,6.0,11.9,True,False,True
2018-03-13,73,41.8,31.4,36.599999999999994,29.2,20.7,24.95,0.323,0.035,2.012,15.0,20.2,True,True,True
2018-03-14,73,41.1,26.1,33.6,29.4,15.0,22.2,0.055,0.0,0.386,5.0,18.1,False,True,True
2018-03-15,3,45.2,29.1,37.150000000000006,33.1,17.7,25.4,0.0,0.0,0.0,0.0,18.1,False,False,False
2018-03-16,3,38.2,28.0,33.1,24.1,18.4,21.25,0.0,0.0,0.0,0.0,23.5,False,False,False
2018-03-17,3,49.1,24.5,36.8,38.5,14.5,26.5,0.0,0.0,0.0,0.0,17.6,False,False,False
2018-03-18,0,41.9,22.9,32.4,31.8,14.1,22.95,0.0,0.0,0.0,0.0,14.6,False,False,False
2018-03-19,3,45.1,27.4,36.25,37.4,19.3,28.35,0.0,0.0,0.0,0.0,10.0,False,False,False
2018-03-20,71,36.3,25.5,30.9,26.6,16.0,21.3,0.02,0.0,0.138,5.0,12.2,False,True,True
2018-03-21,75,36.9,32.5,34.7,25.6,21.0,23.3,0.949,0.0,6.642,21.0,17.2,False,True,True
2018-03-22,73,43.1,32.0,37.55,36.0,20.5,28.25,0.122,0.0,0.854,7.0,16.6,False,True,True
2018-03-23,3,44.3,27.3,35.8,40.0,19.1,29.55,0.0,0.0,0.0,0.0,12.2,False,False,False
2018-03-24,3,48.3,28.5,38.4,40.2,18.9,29.55,0.0,0.0,0.0,0.0,13.3,False,False,False
2018-03-25,71,45.4,29.2,37.3,37.6,19.3,28.450000000000003,0.016,0.008,0.055,4.0,15.4,True,True,True
2018-03-26,0,46.8,28.3,37.55,41.4,20.6,31.0,0.0,0.0,0.0,0.0,12.0,False,False,False
2018-03-27,51,42.0,26.3,34.15,35.8,19.3,27.549999999999997,0.008,0.008,0.0,1.0,6.8,True,False,True
2018-03-28,53,48.4,36.9,42.65,43.9,31.3,37.6,0.146,0.146,0.0,10.0,7.7,True,False,True
2018-03-29,53,53.6,44.6,49.1,49.3,41.5,45.4,0.059,0.059,0.0,5.0,9.0,True,False,True
2018-03-30,53,62.1,42.7,52.400000000000006,59.6,33.1,46.35,0.154,0.154,0.0,9.0,15.6,True,False,True
2018-03-31,3,53.0,33.7,43.35,48.7,26.1,37.400000000000006,0.0,0.0,0.0,0.0,17.3,False,False,False
2018-04-01,3,57.7,39.2,48.45,50.1,31.4,40.75,0.0,0.0,0.0,0.0,16.2,False,False,False
2018-04-02,75,42.5,30.1,36.3,37.4,22.8,30.1,0.508,0.0,3.583,9.0,11.2,False,True,True
2018-04-03,61,42.3,27.8,35.05,38.2,20.2,29.200000000000003,0.335,0.335,0.0,10.0,10.1,True,False,True
2018-04-04,55,68.4,39.2,53.800000000000004,62.8,26.4,44.599999999999994,0.055,0.055,0.0,2.0,24.8,True,False,True
2018-04-05,3,46.2,30.9,38.55,33.2,19.4,26.3,0.0,0.0,0.0,0.0,21.0,False,False,False
2018-04-06,73,57.7,30.2,43.95,47.2,23.1,35.150000000000006,0.083,0.051,0.22,6.0,19.0,True,True,True
2018-04-07,51,47.8,37.8,42.8,41.4,28.0,34.7,0.004,0.004,0.0,1.0,14.3,True,False,True
2018-04-08,3,44.2,29.7,36.95,35.2,19.9,27.55,0.0,0.0,0.0,0.0,16.5,False,False,False
2018-04-09,3,45.4,28.2,36.8,39.0,20.5,29.75,0.0,0.0,0.0,0.0,14.7,False,False,False
2018-04-10,51,48.4,35.3,41.849999999999994,38.9,27.9,33.4,0.055,0.055,0.0,7.0,11.4,True,False,True
